,City,Country,Date,Max Temp,Clouds,Humidity,Wind Speed,Lat,Lng
348,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
349,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
350,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
351,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
352,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
353,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
354,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
355,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
356,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
357,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
358,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
359,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
360,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
361,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
362,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
363,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
364,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
365,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
366,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
367,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
368,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
369,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
370,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
371,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
372,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
373,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
374,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
375,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
376,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
377,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
378,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
379,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
380,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
381,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
382,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
383,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
384,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
385,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
386,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
387,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
388,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
389,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
390,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
391,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
392,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
393,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
394,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
395,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
396,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
397,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
398,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
399,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
400,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
401,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
402,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
403,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
404,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
405,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
406,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
407,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
408,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
409,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
410,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
411,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
412,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
413,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
414,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
415,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
416,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
417,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
418,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
419,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
420,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
421,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
422,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
423,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
424,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
425,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
426,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
427,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
428,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
429,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
430,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
431,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
432,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
433,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
434,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
435,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
436,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
437,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
438,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
439,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
440,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
441,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
442,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
443,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
444,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
445,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
446,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
447,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
448,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
449,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
450,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
451,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
452,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
453,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
454,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
455,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
456,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
457,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
458,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
459,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
460,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
461,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
462,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
463,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
464,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
465,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
466,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
467,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
468,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
469,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
470,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
471,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
472,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
473,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
474,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
475,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
476,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
477,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
478,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
479,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
480,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
481,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
482,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
483,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
484,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
485,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
486,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
487,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
488,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
489,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
490,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
491,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
492,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
493,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
494,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
495,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
496,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
497,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
498,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
499,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
500,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
501,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
502,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
503,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
504,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
505,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
506,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
507,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
508,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
509,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
510,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
511,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
512,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
513,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
514,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
515,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
516,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
517,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
518,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
519,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
520,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
521,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
522,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
523,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
524,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
525,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
526,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
527,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
528,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
529,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
530,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
531,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
532,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
533,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
534,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
535,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
536,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
537,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
538,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
539,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
540,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
541,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
542,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
543,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
544,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
545,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
546,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
547,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
548,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
549,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
550,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
551,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
552,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
553,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
554,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
555,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
556,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
557,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
558,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
559,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
560,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
561,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
562,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
563,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
564,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
565,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
566,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
567,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
568,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
569,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
570,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
571,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
572,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
573,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
574,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
575,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
576,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
577,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
578,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
579,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
580,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
581,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
582,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
583,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
584,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
585,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
586,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
587,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
588,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
589,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
590,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
591,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
592,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
593,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
594,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
595,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
596,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
597,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
598,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
599,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
600,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
601,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
602,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
603,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
604,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
605,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
606,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
607,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
608,Ribeira Grande,PT,1601153420,71.6,75,83,17.22,38.52,-28.7
